GameCode,CashItemID,ItemName,IconID,ItemDesc,CashItemInfoType,ClassTabType,ItemTabType,ItemButtonType,ItemSetType,ItemSetNO,ItemID01,BuyCostCash,DiscountCostCash,Status
40,420380011,Speech Amplifier  X 1,20301167,Premium conversations items,0,0,3,4,2,0,420380001,100,0,1
40,420380012,Speech Amplifier  X 10,20301167,Premium conversations items,0,0,3,4,2,0,420380001,900,0,1
40,420380013,Speech Amplifier  X 20,20301167,Premium conversations items,0,0,3,4,2,0,420380001,1800,0,1
40,420380021,Billboard  X 1,20301168,Premium conversations items,0,0,3,4,2,0,420380002,50,0,1
40,420380022,Billboard  X 10,20301168,Premium conversations items,0,0,3,4,2,0,420380002,450,0,1
40,420380023,Billboard  X 20,20301168,Premium conversations items,0,0,3,4,2,0,420380002,900,0,1
40,420310011,Concentrate of Life Source  X 1,20301031,Premium Recovery Potion,0,0,3,3,2,0,420310001,25,0,1
40,420310012,Concentrate of Life Source  X 10,20301031,Premium Recovery Potion,0,0,3,3,2,0,420310001,225,0,1
40,420310013,Concentrate of Life Source  X 20,20301031,Premium Recovery Potion,0,0,3,3,2,0,420310001,450,0,1
40,420350201,Diamond Avatar Convert Box  X 1,20301189,Convert Box,0,0,3,3,2,0,420350020,100,0,1
40,420350202,Diamond Avatar Convert Box  X 10,20301189,Convert Box,0,0,3,3,2,0,420350020,899,0,1
40,420350203,Diamond Avatar Convert Box  X 20,20301189,Convert Box,0,0,3,3,2,0,420350020,1799,0,1
40,420350171,Orange Lucky Box X 1,10901001,Premium Lucky Bag,0,0,3,4,2,0,420350017,259,0,1
40,420350172,Orange Lucky Box X 10,10901001,Premium Lucky Bag,0,0,3,4,2,0,420350017,2590,0,1
40,420350181,Red Lucky Box X 1,10902001,Premium Lucky Bag,0,0,3,4,2,0,420350018,879,0,1
40,420350182,Red Lucky Box X 10,10902001,Premium Lucky Bag,0,0,3,4,2,0,420350018,8790,0,1
40,420350191,Blue Lucky Box X 1,10903001,Premium Lucky Bag,0,0,3,4,2,0,420350019,427,0,1
40,420350192,Blue Lucky Box X 10,10903001,Premium Lucky Bag,0,0,3,4,2,0,420350019,4270,0,1
40,420350211,Purple Lucky Box X 1,10904001,Premium Lucky Bag,0,0,3,4,2,0,420350021,575,0,1
40,420350212,Purple Lucky Box X 10,10904001,Premium Lucky Bag,0,0,3,4,2,0,420350021,5750,0,1
40,221110021,Black Leather Corset (1 day),20201001,Premium Bonus Shirt,0,1,2,5,2,0,221110002,99,0,1
40,221110022,Black Leather Corset (7 days),20201001,Premium Bonus Shirt,0,1,2,5,2,0,221110002,199,0,1
40,221110023,Black Leather Corset (30 days),20201001,Premium Bonus Shirt,0,1,2,5,2,0,221110002,399,0,1
40,221110026,Black Leather Corset (Unlimited),20201001,Premium Bonus Shirt,0,1,2,5,2,0,221110002,599,0,1
40,221110031,Beige Leather Corset (1 day),20201002,Premium Bonus Shirt,0,1,2,5,2,0,221110003,99,0,1
40,221110032,Beige Leather Corset (7 days),20201002,Premium Bonus Shirt,0,1,2,5,2,0,221110003,199,0,1
40,221110033,Beige Leather Corset (30 days),20201002,Premium Bonus Shirt,0,1,2,5,2,0,221110003,399,0,1
40,221110036,Beige Leather Corset (Unlimited),20201002,Premium Bonus Shirt,0,1,2,5,2,0,221110003,599,0,1
40,221110041,Black Checkered Tank Top (1 day),20201003,Premium Bonus Shirt,0,1,2,5,2,0,221110004,99,0,1
40,221110042,Black Checkered Tank Top (7 days),20201003,Premium Bonus Shirt,0,1,2,5,2,0,221110004,199,0,1
40,221110043,Black Checkered Tank Top (30 days),20201003,Premium Bonus Shirt,0,1,2,5,2,0,221110004,399,0,1
40,221110046,Black Checkered Tank Top (Unlimited),20201003,Premium Bonus Shirt,0,1,2,5,2,0,221110004,599,0,1
40,221110051,Blue Checkered Tank Top (1 day),20201004,Premium Bonus Shirt,0,1,2,5,2,0,221110005,99,0,1
40,221110052,Blue Checkered Tank Top (7 days),20201004,Premium Bonus Shirt,0,1,2,5,2,0,221110005,199,0,1
40,221110053,Blue Checkered Tank Top (30 days),20201004,Premium Bonus Shirt,0,1,2,5,2,0,221110005,399,0,1
40,221110056,Blue Checkered Tank Top (Unlimited),20201004,Premium Bonus Shirt,0,1,2,5,2,0,221110005,599,0,1
40,221110061,Plain White Shirt (1 day),20201005,Premium Bonus Shirt,0,1,2,5,2,0,221110006,99,0,1
40,221110062,Plain White Shirt (7 days),20201005,Premium Bonus Shirt,0,1,2,5,2,0,221110006,199,0,1
40,221110063,Plain White Shirt (30 days),20201005,Premium Bonus Shirt,0,1,2,5,2,0,221110006,399,0,1
40,221110066,Plain White Shirt (Unlimited),20201005,Premium Bonus Shirt,0,1,2,5,2,0,221110006,599,0,1
40,221110071,Blue GP Shirt (1 day),20201006,Premium Bonus Shirt,0,1,2,5,2,0,221110007,99,0,1
40,221110072,Blue GP Shirt (7 days),20201006,Premium Bonus Shirt,0,1,2,5,2,0,221110007,199,0,1
40,221110073,Blue GP Shirt (30 days),20201006,Premium Bonus Shirt,0,1,2,5,2,0,221110007,399,0,1
40,221110076,Blue GP Shirt (Unlimited),20201006,Premium Bonus Shirt,0,1,2,5,2,0,221110007,599,0,1
40,221120021,Sprite Brown Shorts (1 day),20201049,Premium Bonus Pants,0,1,2,6,2,0,221120002,99,0,1
40,221120022,Sprite Brown Shorts (7 days),20201049,Premium Bonus Pants,0,1,2,6,2,0,221120002,199,0,1
40,221120023,Sprite Brown Shorts (30 days),20201049,Premium Bonus Pants,0,1,2,6,2,0,221120002,399,0,1
40,221120026,Sprite Brown Shorts (Unlimited),20201049,Premium Bonus Pants,0,1,2,6,2,0,221120002,599,0,1
40,221120031,Beige Leather Shorts (1 day),20201050,Premium Bonus Pants,0,1,2,6,2,0,221120003,99,0,1
40,221120032,Beige Leather Shorts (7 days),20201050,Premium Bonus Pants,0,1,2,6,2,0,221120003,199,0,1
40,221120033,Beige Leather Shorts (30 days),20201050,Premium Bonus Pants,0,1,2,6,2,0,221120003,399,0,1
40,221120036,Beige Leather Shorts (Unlimited),20201050,Premium Bonus Pants,0,1,2,6,2,0,221120003,599,0,1
40,221120041,Beige Cropped Jeans (1 day),20201051,Premium Bonus Pants,0,1,2,6,2,0,221120004,99,0,1
40,221120042,Beige Cropped Jeans (7 days),20201051,Premium Bonus Pants,0,1,2,6,2,0,221120004,199,0,1
40,221120043,Beige Cropped Jeans (30 days),20201051,Premium Bonus Pants,0,1,2,6,2,0,221120004,399,0,1
40,221120046,Beige Cropped Jeans (Unlimited),20201051,Premium Bonus Pants,0,1,2,6,2,0,221120004,599,0,1
40,221120051,Blue Cropped Jeans (1 day),20201052,Premium Bonus Pants,0,1,2,6,2,0,221120005,99,0,1
40,221120052,Blue Cropped Jeans (7 days),20201052,Premium Bonus Pants,0,1,2,6,2,0,221120005,199,0,1
40,221120053,Blue Cropped Jeans (30 days),20201052,Premium Bonus Pants,0,1,2,6,2,0,221120005,399,0,1
40,221120056,Blue Cropped Jeans (Unlimited),20201052,Premium Bonus Pants,0,1,2,6,2,0,221120005,599,0,1
40,221120061,White Floral Skinny Jeans (1 day),20201053,Premium Bonus Pants,0,1,2,6,2,0,221120006,99,0,1
40,221120062,White Floral Skinny Jeans (7 days),20201053,Premium Bonus Pants,0,1,2,6,2,0,221120006,199,0,1
40,221120063,White Floral Skinny Jeans (30 days),20201053,Premium Bonus Pants,0,1,2,6,2,0,221120006,399,0,1
40,221120066,White Floral Skinny Jeans (Unlimited),20201053,Premium Bonus Pants,0,1,2,6,2,0,221120006,599,0,1
40,221120071,Black Vintage Jeans (1 day),20201054,Premium Bonus Pants,0,1,2,6,2,0,221120007,99,0,1
40,221120072,Black Vintage Jeans (7 days),20201054,Premium Bonus Pants,0,1,2,6,2,0,221120007,199,0,1
40,221120073,Black Vintage Jeans (30 days),20201054,Premium Bonus Pants,0,1,2,6,2,0,221120007,399,0,1
40,221120076,Black Vintage Jeans (Unlimited),20201054,Premium Bonus Pants,0,1,2,6,2,0,221120007,599,0,1
40,221140021,Black Leather Boots (1 day),20201145,Premium Bonus Shoes,0,1,2,8,2,0,221140002,99,0,1
40,221140022,Black Leather Boots (7 days),20201145,Premium Bonus Shoes,0,1,2,8,2,0,221140002,199,0,1
40,221140023,Black Leather Boots (30 days),20201145,Premium Bonus Shoes,0,1,2,8,2,0,221140002,399,0,1
40,221140026,Black Leather Boots (Unlimited),20201145,Premium Bonus Shoes,0,1,2,8,2,0,221140002,599,0,1
40,221140031,Beige Leather Boots (1 day),20201146,Premium Bonus Shoes,0,1,2,8,2,0,221140003,99,0,1
40,221140032,Beige Leather Boots (7 days),20201146,Premium Bonus Shoes,0,1,2,8,2,0,221140003,199,0,1
40,221140033,Beige Leather Boots (30 days),20201146,Premium Bonus Shoes,0,1,2,8,2,0,221140003,399,0,1
40,221140036,Beige Leather Boots (Unlimited),20201146,Premium Bonus Shoes,0,1,2,8,2,0,221140003,599,0,1
40,221140041,Yellow Running Shoes (1 day),20201147,Premium Bonus Shoes,0,1,2,8,2,0,221140004,99,0,1
40,221140042,Yellow Running Shoes (7 days),20201147,Premium Bonus Shoes,0,1,2,8,2,0,221140004,199,0,1
40,221140043,Yellow Running Shoes (30 days),20201147,Premium Bonus Shoes,0,1,2,8,2,0,221140004,399,0,1
40,221140046,Yellow Running Shoes (Unlimited),20201147,Premium Bonus Shoes,0,1,2,8,2,0,221140004,599,0,1
40,221140051,Sky Blue Running Shoes (1 day),20201148,Premium Bonus Shoes,0,1,2,8,2,0,221140005,99,0,1
40,221140052,Sky Blue Running Shoes (7 days),20201148,Premium Bonus Shoes,0,1,2,8,2,0,221140005,199,0,1
40,221140053,Sky Blue Running Shoes (30 days),20201148,Premium Bonus Shoes,0,1,2,8,2,0,221140005,399,0,1
40,221140056,Sky Blue Running Shoes (Unlimited),20201148,Premium Bonus Shoes,0,1,2,8,2,0,221140005,599,0,1
40,221140061,Black High Heels (1 day),20201149,Premium Bonus Shoes,0,1,2,8,2,0,221140006,99,0,1
40,221140062,Black High Heels (7 days),20201149,Premium Bonus Shoes,0,1,2,8,2,0,221140006,199,0,1
40,221140063,Black High Heels (30 days),20201149,Premium Bonus Shoes,0,1,2,8,2,0,221140006,399,0,1
40,221140066,Black High Heels (Unlimited),20201149,Premium Bonus Shoes,0,1,2,8,2,0,221140006,599,0,1
40,221140071,Black High Heels (1 day),20201150,Premium Bonus Shoes,0,1,2,8,2,0,221140007,99,0,1
40,221140072,Red High Heels (7 days),20201150,Premium Bonus Shoes,0,1,2,8,2,0,221140007,199,0,1
40,221140073,Red High Heels (30 days),20201150,Premium Bonus Shoes,0,1,2,8,2,0,221140007,399,0,1
40,221140076,Red High Heels (Unlimited),20201150,Premium Bonus Shoes,0,1,2,8,2,0,221140007,599,0,1
40,221110081,Cowboy Uniform (1 day),20201193,Premium Set Item,0,1,2,2,2,0,221110008,99,0,1
40,221110082,Cowboy Uniform (7 days),20201193,Premium Set Item,0,1,2,2,2,0,221110008,499,0,1
40,221110083,Cowboy Uniform (30 days),20201193,Premium Set Item,0,1,2,2,2,0,221110008,999,0,1
40,221110086,Cowboy Uniform (Unlimited),20201193,Premium Set Item,0,1,2,2,2,0,221110008,1999,0,1
40,621230011,Cowboy Hat (1 day),20101001,Premium Bonus Hat,0,1,2,9,2,0,621230001,99,0,1
40,621230012,Cowboy Hat (7 days),20101001,Premium Bonus Hat,0,1,2,9,2,0,621230001,199,0,1
40,621230013,Cowboy Hat (30 days),20101001,Premium Bonus Hat,0,1,2,9,2,0,621230001,399,0,1
40,621230016,Cowboy Hat (Unlimited),20101001,Premium Bonus Hat,0,1,2,9,2,0,621230001,599,0,1
40,621230021,Slasher Brown Hunting Cap (1 day),20101002,Premium Bonus Hat,0,1,2,9,2,0,621230002,99,0,1
40,621230022,Slasher Brown Hunting Cap (7 days),20101002,Premium Bonus Hat,0,1,2,9,2,0,621230002,199,0,1
40,621230023,Slasher Brown Hunting Cap (30 days),20101002,Premium Bonus Hat,0,1,2,9,2,0,621230002,399,0,1
40,621230026,Slasher Brown Hunting Cap (Unlimited),20101002,Premium Bonus Hat,0,1,2,9,2,0,621230002,599,0,1
40,621230031,Slasher Beanie (1 day),20101003,Premium Bonus Hat,0,1,2,9,2,0,621230003,99,0,1
40,621230032,Slasher Beanie (7 days),20101003,Premium Bonus Hat,0,1,2,9,2,0,621230003,199,0,1
40,621230033,Slasher Beanie (30 days),20101003,Premium Bonus Hat,0,1,2,9,2,0,621230003,399,0,1
40,621230036,Slasher Beanie (Unlimited),20101003,Premium Bonus Hat,0,1,2,9,2,0,621230003,599,0,1
40,621230041,Slasher Bell Woolen Hat (1 day),20101004,Premium Bonus Hat,0,1,2,9,2,0,621230004,99,0,1
40,621230042,Slasher Bell Woolen Hat (7 days),20101004,Premium Bonus Hat,0,1,2,9,2,0,621230004,199,0,1
40,621230043,Slasher Bell Woolen Hat (30 days),20101004,Premium Bonus Hat,0,1,2,9,2,0,621230004,399,0,1
40,621230046,Slasher Bell Woolen Hat (Unlimited),20101004,Premium Bonus Hat,0,1,2,9,2,0,621230004,599,0,1
40,621230051,Slasher Antlers (1 day),20101005,Premium Bonus Hat,0,1,2,9,2,0,621230005,99,0,1
40,621230052,Slasher Antlers (7 days),20101005,Premium Bonus Hat,0,1,2,9,2,0,621230005,199,0,1
40,621230053,Slasher Antlers (30 days),20101005,Premium Bonus Hat,0,1,2,9,2,0,621230005,399,0,1
40,621230056,Slasher Antlers (Unlimited),20101005,Premium Bonus Hat,0,1,2,9,2,0,621230005,599,0,1
40,621230061,Slasher Devil Horns (1 day),20101006,Premium Bonus Hat,0,1,2,9,2,0,621230006,99,0,1
40,621230062,Slasher Devil Horns (7 days),20101006,Premium Bonus Hat,0,1,2,9,2,0,621230006,199,0,1
40,621230063,Slasher Devil Horns (30 days),20101006,Premium Bonus Hat,0,1,2,9,2,0,621230006,399,0,1
40,621230066,Slasher Devil Horns (Unlimited),20101006,Premium Bonus Hat,0,1,2,9,2,0,621230006,599,0,1
40,621230071,Slasher Rabbit Ears (1 day),20101007,Premium Bonus Hat,0,1,2,9,2,0,621230007,99,0,1
40,621230072,Slasher Rabbit Ears (7 days),20101007,Premium Bonus Hat,0,1,2,9,2,0,621230007,199,0,1
40,621230073,Slasher Rabbit Ears (30 days),20101007,Premium Bonus Hat,0,1,2,9,2,0,621230007,399,0,1
40,621230076,Slasher Rabbit Ears (Unlimited),20101007,Premium Bonus Hat,0,1,2,9,2,0,621230007,599,0,1
40,321250011,Slasher Big Bang Mask (1 day),20101193,Premium Bonus Mask,0,1,2,11,2,0,321250001,99,0,1
40,321250012,Slasher Big Bang Mask (7 days),20101193,Premium Bonus Mask,0,1,2,11,2,0,321250001,199,0,1
40,321250013,Slasher Big Bang Mask (30 days),20101193,Premium Bonus Mask,0,1,2,11,2,0,321250001,399,0,1
40,321250016,Slasher Big Bang Mask (Unlimited),20101193,Premium Bonus Mask,0,1,2,11,2,0,321250001,599,0,1
40,321250021,Slasher Mustache (1 day),20101194,Premium Bonus Mask,0,1,2,11,2,0,321250002,99,0,1
40,321250022,Slasher Mustache (7 days),20101194,Premium Bonus Mask,0,1,2,11,2,0,321250002,199,0,1
40,321250023,Slasher Mustache (30 days),20101194,Premium Bonus Mask,0,1,2,11,2,0,321250002,399,0,1
40,321250026,Slasher Mustache (Unlimited),20101194,Premium Bonus Mask,0,1,2,11,2,0,321250002,599,0,1
40,321250031,Slasher X Mask (1 day),20101195,Premium Bonus Mask,0,1,2,11,2,0,321250003,99,0,1
40,321250032,Slasher X Mask (7 days),20101195,Premium Bonus Mask,0,1,2,11,2,0,321250003,199,0,1
40,321250033,Slasher X Mask (30 days),20101195,Premium Bonus Mask,0,1,2,11,2,0,321250003,399,0,1
40,321250036,Slasher X Mask (Unlimited),20101195,Premium Bonus Mask,0,1,2,11,2,0,321250003,599,0,1
40,321240011,Slasher Colorful Framed Sunglasses (1 day),20101145,Premium Bonus Glasses,0,1,2,10,2,0,321240001,99,0,1
40,321240012,Slasher Colorful Framed Sunglasses (7 days),20101145,Premium Bonus Glasses,0,1,2,10,2,0,321240001,199,0,1
40,321240013,Slasher Colorful Framed Sunglasses (30 days),20101145,Premium Bonus Glasses,0,1,2,10,2,0,321240001,399,0,1
40,321240016,Slasher Colorful Framed Sunglasses (Unlimited),20101145,Premium Bonus Glasses,0,1,2,10,2,0,321240001,599,0,1
40,321240021,Slasher Bowing Sunglasses (1 day),20101146,Premium Bonus Glasses,0,1,2,10,2,0,321240002,99,0,1
40,321240022,Slasher Bowing Sunglasses (7 days),20101146,Premium Bonus Glasses,0,1,2,10,2,0,321240002,199,0,1
40,321240023,Slasher Bowing Sunglasses (30 days),20101146,Premium Bonus Glasses,0,1,2,10,2,0,321240002,399,0,1
40,321240026,Slasher Bowing Sunglasses (Unlimited),20101146,Premium Bonus Glasses,0,1,2,10,2,0,321240002,599,0,1
40,321240031,Slasher Horn Spectacles (1 day),20101147,Premium Bonus Glasses,0,1,2,10,2,0,321240003,99,0,1
40,321240032,Slasher Horn Spectacles (7 days),20101147,Premium Bonus Glasses,0,1,2,10,2,0,321240003,199,0,1
40,321240033,Slasher Horn Spectacles (30 days),20101147,Premium Bonus Glasses,0,1,2,10,2,0,321240003,399,0,1
40,321240036,Slasher Horn Spectacles (Unlimited),20101147,Premium Bonus Glasses,0,1,2,10,2,0,321240003,599,0,1
40,321260011,Slasher Checkered Backpack (1 day),20101225,Premium Bonus Bag,0,1,2,12,2,0,321260001,99,0,1
40,321260012,Slasher Checkered Backpack (7 days),20101225,Premium Bonus Bag,0,1,2,12,2,0,321260001,199,0,1
40,321260013,Slasher Checkered Backpack (30 days),20101225,Premium Bonus Bag,0,1,2,12,2,0,321260001,399,0,1
40,321260016,Slasher Checkered Backpack (Unlimited),20101225,Premium Bonus Bag,0,1,2,12,2,0,321260001,599,0,1
40,321260021,Slasher Leather Backpack (1 day),20101226,Premium Bonus Bag,0,1,2,12,2,0,321260002,99,0,1
40,321260022,Slasher Leather Backpack (7 days),20101226,Premium Bonus Bag,0,1,2,12,2,0,321260002,199,0,1
40,321260023,Slasher Leather Backpack (30 days),20101226,Premium Bonus Bag,0,1,2,12,2,0,321260002,399,0,1
40,321260026,Slasher Leather Backpack (Unlimited),20101226,Premium Bonus Bag,0,1,2,12,2,0,321260002,599,0,1
40,321260031,Slasher Padding Backpack (1 day),20101227,Premium Bonus Bag,0,1,2,12,2,0,321260003,99,0,1
40,321260032,Slasher Padding Backpack (7 days),20101227,Premium Bonus Bag,0,1,2,12,2,0,321260003,199,0,1
40,321260033,Slasher Padding Backpack (30 days),20101227,Premium Bonus Bag,0,1,2,12,2,0,321260003,399,0,1
40,321260036,Slasher Padding Backpack (Unlimited),20101227,Premium Bonus Bag,0,1,2,12,2,0,321260003,599,0,1
40,221130021,Elonde Forest Cat Gloves (1 day),20201097,Premium Bonus Gloves,0,1,2,7,2,0,221130002,99,0,1
40,221130022,Elonde Forest Cat Gloves (7 days),20201097,Premium Bonus Gloves,0,1,2,7,2,0,221130002,199,0,1
40,221130023,Elonde Forest Cat Gloves (30 days),20201097,Premium Bonus Gloves,0,1,2,7,2,0,221130002,399,0,1
40,221130026,Elonde Forest Cat Gloves (Unlimited),20201097,Premium Bonus Gloves,0,1,2,7,2,0,221130002,599,0,1
40,222110021,Gray Screw T-Shirt (1 day),20202001,Premium Bonus Shirt,0,11,2,5,2,0,222110002,99,0,1
40,222110022,Gray Screw T-Shirt (7 days),20202001,Premium Bonus Shirt,0,11,2,5,2,0,222110002,199,0,1
40,222110023,Gray Screw T-Shirt (30 days),20202001,Premium Bonus Shirt,0,11,2,5,2,0,222110002,399,0,1
40,222110026,Gray Screw T-Shirt (Unlimited),20202001,Premium Bonus Shirt,0,11,2,5,2,0,222110002,599,0,1
40,222110031,Purple Screw T-Shirt (1 day),20202002,Premium Bonus Shirt,0,11,2,5,2,0,222110003,99,0,1
40,222110032,Purple Screw T-Shirt (7 days),20202002,Premium Bonus Shirt,0,11,2,5,2,0,222110003,199,0,1
40,222110033,Purple Screw T-Shirt (30 days),20202002,Premium Bonus Shirt,0,11,2,5,2,0,222110003,399,0,1
40,222110036,Purple Screw T-Shirt (Unlimited),20202002,Premium Bonus Shirt,0,11,2,5,2,0,222110003,599,0,1
40,222110041,Plain Red T-Shirt (1 day),20202003,Premium Bonus Shirt,0,11,2,5,2,0,222110004,99,0,1
40,222110042,Plain Red T-Shirt (7 days),20202003,Premium Bonus Shirt,0,11,2,5,2,0,222110004,199,0,1
40,222110043,Plain Red T-Shirt (30 days),20202003,Premium Bonus Shirt,0,11,2,5,2,0,222110004,399,0,1
40,222110046,Plain Red T-Shirt (Unlimited),20202003,Premium Bonus Shirt,0,11,2,5,2,0,222110004,599,0,1
40,222110051,Plain Green T-Shirt (1 day),20202004,Premium Bonus Shirt,0,11,2,5,2,0,222110005,99,0,1
40,222110052,Plain Green T-Shirt (7 days),20202004,Premium Bonus Shirt,0,11,2,5,2,0,222110005,199,0,1
40,222110053,Plain Green T-Shirt (30 days),20202004,Premium Bonus Shirt,0,11,2,5,2,0,222110005,399,0,1
40,222110056,Plain Green T-Shirt (Unlimited),20202004,Premium Bonus Shirt,0,11,2,5,2,0,222110005,599,0,1
40,222110061,Green Padded Waistcoat (1 day),20202005,Premium Bonus Shirt,0,11,2,5,2,0,222110006,99,0,1
40,222110062,Green Padded Waistcoat (7 days),20202005,Premium Bonus Shirt,0,11,2,5,2,0,222110006,199,0,1
40,222110063,Green Padded Waistcoat (30 days),20202005,Premium Bonus Shirt,0,11,2,5,2,0,222110006,399,0,1
40,222110066,Green Padded Waistcoat (Unlimited),20202005,Premium Bonus Shirt,0,11,2,5,2,0,222110006,599,0,1
40,222110071,Aquamarine Padded Waistcoat (1 day),20202006,Premium Bonus Shirt,0,11,2,5,2,0,222110007,99,0,1
40,222110072,Aquamarine Padded Waistcoat (7 days),20202006,Premium Bonus Shirt,0,11,2,5,2,0,222110007,199,0,1
40,222110073,Aquamarine Padded Waistcoat (30 days),20202006,Premium Bonus Shirt,0,11,2,5,2,0,222110007,399,0,1
40,222110076,Aquamarine Padded Waistcoat (Unlimited),20202006,Premium Bonus Shirt,0,11,2,5,2,0,222110007,599,0,1
40,222120021,Patterned Blue Short Jeans (1 day),20202049,Premium Bonus Pants,0,11,2,6,2,0,222120002,99,0,1
40,222120022,Patterned Blue Short Jeans (7 days),20202049,Premium Bonus Pants,0,11,2,6,2,0,222120002,199,0,1
40,222120023,Patterned Blue Short Jeans (30 days),20202049,Premium Bonus Pants,0,11,2,6,2,0,222120002,399,0,1
40,222120026,Patterned Blue Short Jeans (Unlimited),20202049,Premium Bonus Pants,0,11,2,6,2,0,222120002,599,0,1
40,222120031,Dragon-Patterned Short Jeans (1 day),20202050,Premium Bonus Pants,0,11,2,6,2,0,222120003,99,0,1
40,222120032,Dragon-Patterned Short Jeans (7 days),20202050,Premium Bonus Pants,0,11,2,6,2,0,222120003,199,0,1
40,222120033,Dragon-Patterned Short Jeans (30 days),20202050,Premium Bonus Pants,0,11,2,6,2,0,222120003,399,0,1
40,222120036,Dragon-Patterned Short Jeans (Unlimited),20202050,Premium Bonus Pants,0,11,2,6,2,0,222120003,599,0,1
40,222120041,Green Tracksuit (1 day),20202051,Premium Bonus Pants,0,11,2,6,2,0,222120004,99,0,1
40,222120042,Green Tracksuit (7 days),20202051,Premium Bonus Pants,0,11,2,6,2,0,222120004,499,0,1
40,222120043,Green Tracksuit (30 days),20202051,Premium Bonus Pants,0,11,2,6,2,0,222120004,999,0,1
40,222120046,Green Tracksuit (Unlimited),20202051,Premium Bonus Pants,0,11,2,6,2,0,222120004,1999,0,1
40,222120051,Gray Tracksuit (1 day),20202052,Premium Bonus Pants,0,11,2,6,2,0,222120005,99,0,1
40,222120052,Gray Tracksuit (7 days),20202052,Premium Bonus Pants,0,11,2,6,2,0,222120005,499,0,1
40,222120053,Gray Tracksuit (30 days),20202052,Premium Bonus Pants,0,11,2,6,2,0,222120005,999,0,1
40,222120056,Gray Tracksuit (Unlimited),20202052,Premium Bonus Pants,0,11,2,6,2,0,222120005,1999,0,1
40,222120061,Plain Beige Shorts (1 day),20202053,Premium Bonus Pants,0,11,2,6,2,0,222120006,99,0,1
40,222120062,Plain Beige Shorts (7 days),20202053,Premium Bonus Pants,0,11,2,6,2,0,222120006,199,0,1
40,222120063,Plain Beige Shorts (30 days),20202053,Premium Bonus Pants,0,11,2,6,2,0,222120006,399,0,1
40,222120066,Plain Beige Shorts (Unlimited),20202053,Premium Bonus Pants,0,11,2,6,2,0,222120006,599,0,1
40,222120071,Polka Dot Shorts (1 day),20202054,Premium Bonus Pants,0,11,2,6,2,0,222120007,99,0,1
40,222120072,Polka Dot Shorts (7 days),20202054,Premium Bonus Pants,0,11,2,6,2,0,222120007,199,0,1
40,222120073,Polka Dot Shorts (30 days),20202054,Premium Bonus Pants,0,11,2,6,2,0,222120007,399,0,1
40,222120076,Polka Dot Shorts (Unlimited),20202054,Premium Bonus Pants,0,11,2,6,2,0,222120007,599,0,1
40,222140021,Brown Leather Boots (1 day),20202145,Premium Bonus Shoes,0,11,2,8,2,0,222140002,99,0,1
40,222140022,Brown Leather Boots (7 days),20202145,Premium Bonus Shoes,0,11,2,8,2,0,222140002,199,0,1
40,222140023,Brown Leather Boots (30 days),20202145,Premium Bonus Shoes,0,11,2,8,2,0,222140002,399,0,1
40,222140026,Brown Leather Boots (Unlimited),20202145,Premium Bonus Shoes,0,11,2,8,2,0,222140002,599,0,1
40,222140031,Black Leather Boots (1 day),20202146,Premium Bonus Shoes,0,11,2,8,2,0,222140003,99,0,1
40,222140032,Black Leather Boots (7 days),20202146,Premium Bonus Shoes,0,11,2,8,2,0,222140003,199,0,1
40,222140033,Black Leather Boots (30 days),20202146,Premium Bonus Shoes,0,11,2,8,2,0,222140003,399,0,1
40,222140036,Black Leather Boots (Unlimited),20202146,Premium Bonus Shoes,0,11,2,8,2,0,222140003,599,0,1
40,222140041,Yellow Running Shoes (1 day),20202147,Premium Bonus Shoes,0,11,2,8,2,0,222140004,99,0,1
40,222140042,Yellow Running Shoes (7 days),20202147,Premium Bonus Shoes,0,11,2,8,2,0,222140004,199,0,1
40,222140043,Yellow Running Shoes (30 days),20202147,Premium Bonus Shoes,0,11,2,8,2,0,222140004,399,0,1
40,222140046,Yellow Running Shoes (Unlimited),20202147,Premium Bonus Shoes,0,11,2,8,2,0,222140004,599,0,1
40,222140051,Sky Blue Running Shoes (1 day),20202148,Premium Bonus Shoes,0,11,2,8,2,0,222140005,99,0,1
40,222140052,Sky Blue Running Shoes (7 days),20202148,Premium Bonus Shoes,0,11,2,8,2,0,222140005,199,0,1
40,222140053,Sky Blue Running Shoes (30 days),20202148,Premium Bonus Shoes,0,11,2,8,2,0,222140005,399,0,1
40,222140056,Sky Blue Running Shoes (Unlimited),20202148,Premium Bonus Shoes,0,11,2,8,2,0,222140005,599,0,1
40,222140061,Brown Walking Shoes (1 day),20202149,Premium Bonus Shoes,0,11,2,8,2,0,222140006,99,0,1
40,222140062,Brown Walking Shoes (7 days),20202149,Premium Bonus Shoes,0,11,2,8,2,0,222140006,199,0,1
40,222140063,Brown Walking Shoes (30 days),20202149,Premium Bonus Shoes,0,11,2,8,2,0,222140006,399,0,1
40,222140066,Brown Walking Shoes (Unlimited),20202149,Premium Bonus Shoes,0,11,2,8,2,0,222140006,599,0,1
40,222140071,Blue Walking Shoes (1 day),20202150,Premium Bonus Shoes,0,11,2,8,2,0,222140007,99,0,1
40,222140072,Blue Walking Shoes (7 days),20202150,Premium Bonus Shoes,0,11,2,8,2,0,222140007,199,0,1
